indicatorId,geoUnit,year,value,qualifier,magnitude
OE.5T8.40510,UNICEF: Western Balkans,2000,32663,,
OE.5T8.40510,UNICEF: Western Balkans,2001,36688,,
OE.5T8.40510,UNICEF: Western Balkans,2002,36350,,
OE.5T8.40510,UNICEF: Western Balkans,2003,41317,,
OE.5T8.40510,UNICEF: Western Balkans,2004,42434,,
OE.5T8.40510,UNICEF: Western Balkans,2005,46369,,
OE.5T8.40510,UNICEF: Western Balkans,2006,50687,,
OE.5T8.40510,UNICEF: Western Balkans,2007,53800,,
OE.5T8.40510,UNICEF: Western Balkans,2008,58374,,
OE.5T8.40510,UNICEF: Western Balkans,2009,57856,,
OE.5T8.40510,UNICEF: Western Balkans,2010,58020,,
OE.5T8.40510,UNICEF: Western Balkans,2011,59269,,
OE.5T8.40510,UNICEF: Western Balkans,2012,56819,,
OE.5T8.40510,UNICEF: Western Balkans,2013,53870,,
OE.5T8.40510,UNICEF: Western Balkans,2014,53240,,
OE.5T8.40510,UNICEF: Western Balkans,2015,53644,,
OE.5T8.40510,UNICEF: Western Balkans,2016,54514,,
OE.5T8.40510,UNICEF: Western Balkans,2017,59944,,
OE.5T8.40510,UNICEF: Western Balkans,2018,60724,,
OE.5T8.40510,UNICEF: Western Balkans,2019,50464,,
OE.5T8.40510,UNICEF: Western Balkans,2020,53296,,
OE.5T8.40510,UNICEF: Western Balkans,2021,55811,,
OE.5T8.40510,UNICEF: Western Balkans,2022,55630,,
OE.5T8.40510,UNICEF: Western Balkans,2023,55671,,
OE.5T8.40510,UNICEF: Western Europe,2000,437291,,
OE.5T8.40510,UNICEF: Western Europe,2001,453950,,
OE.5T8.40510,UNICEF: Western Europe,2002,457847,,
OE.5T8.40510,UNICEF: Western Europe,2003,477090,,
OE.5T8.40510,UNICEF: Western Europe,2004,423261,,
OE.5T8.40510,UNICEF: Western Europe,2005,439256,,
OE.5T8.40510,UNICEF: Western Europe,2006,453731,,
OE.5T8.40510,UNICEF: Western Europe,2007,478320,,
OE.5T8.40510,UNICEF: Western Europe,2008,470493,,
OE.5T8.40510,UNICEF: Western Europe,2009,509861,,
OE.5T8.40510,UNICEF: Western Europe,2010,547787,,
OE.5T8.40510,UNICEF: Western Europe,2011,583516,,
OE.5T8.40510,UNICEF: Western Europe,2012,605284,,
OE.5T8.40510,UNICEF: Western Europe,2013,619742,,
OE.5T8.40510,UNICEF: Western Europe,2014,634370,,
OE.5T8.40510,UNICEF: Western Europe,2015,650610,,
OE.5T8.40510,UNICEF: Western Europe,2016,673051,,
OE.5T8.40510,UNICEF: Western Europe,2017,704428,,
OE.5T8.40510,UNICEF: Western Europe,2018,722685,,
OE.5T8.40510,UNICEF: Western Europe,2019,742423,,
OE.5T8.40510,UNICEF: Western Europe,2020,757746,,
OE.5T8.40510,UNICEF: Western Europe,2021,756863,,
OE.5T8.40510,UNICEF: Western Europe,2022,765470,,
OE.5T8.40510,UNICEF: Western Europe,2023,758630,,
OE.5T8.40510,UNICEF: World,2000,2110398.5,UIS_EST,
OE.5T8.40510,UNICEF: World,2001,2249058.25,UIS_EST,
OE.5T8.40510,UNICEF: World,2002,2470272.5,UIS_EST,
OE.5T8.40510,UNICEF: World,2003,2649130.75,UIS_EST,
OE.5T8.40510,UNICEF: World,2004,2674805.75,UIS_EST,
OE.5T8.40510,UNICEF: World,2005,2801639.25,,
OE.5T8.40510,UNICEF: World,2006,2889551.75,,
OE.5T8.40510,UNICEF: World,2007,3095268.75,UIS_EST,
OE.5T8.40510,UNICEF: World,2008,3320524,UIS_EST,
OE.5T8.40510,UNICEF: World,2009,3542254.5,UIS_EST,
OE.5T8.40510,UNICEF: World,2010,3788116.25,UIS_EST,
OE.5T8.40510,UNICEF: World,2011,4007022.5,,
OE.5T8.40510,UNICEF: World,2012,4090285.75,,
OE.5T8.40510,UNICEF: World,2013,4287805,,
OE.5T8.40510,UNICEF: World,2014,4572848.5,,
OE.5T8.40510,UNICEF: World,2015,4880664,,
OE.5T8.40510,UNICEF: World,2016,5212441,,
OE.5T8.40510,UNICEF: World,2017,5477893,,
OE.5T8.40510,UNICEF: World,2018,5760469.5,,
OE.5T8.40510,UNICEF: World,2019,6106667,,
OE.5T8.40510,UNICEF: World,2020,6571399,,
OE.5T8.40510,UNICEF: World,2021,6441857.5,,
OE.5T8.40510,UNICEF: World,2022,6870209,,
OE.5T8.40510,UNICEF: World,2023,7288072.5,,
OE.5T8.40510,URY,2000,1482,UIS_EST,
OE.5T8.40510,URY,2001,1715,UIS_EST,
OE.5T8.40510,URY,2002,1999,UIS_EST,
OE.5T8.40510,URY,2003,2315,UIS_EST,
OE.5T8.40510,URY,2004,2393,UIS_EST,
OE.5T8.40510,URY,2005,2683,UIS_EST,
OE.5T8.40510,URY,2006,2915,UIS_EST,
OE.5T8.40510,URY,2007,3574,UIS_EST,
OE.5T8.40510,URY,2008,3525,UIS_EST,
OE.5T8.40510,URY,2009,3689,UIS_EST,
OE.5T8.40510,URY,2010,4252,UIS_EST,
OE.5T8.40510,URY,2011,4225,UIS_EST,
OE.5T8.40510,URY,2012,4132,UIS_EST,
OE.5T8.40510,URY,2013,4208,UIS_EST,
OE.5T8.40510,URY,2014,4199,UIS_EST,
OE.5T8.40510,URY,2015,4279,,
OE.5T8.40510,URY,2016,4377,,
OE.5T8.40510,URY,2017,4912,,
OE.5T8.40510,URY,2018,5192,,
OE.5T8.40510,URY,2019,5742,UIS_EST,
OE.5T8.40510,URY,2020,6180,,
OE.5T8.40510,URY,2021,5781,UIS_EST,
OE.5T8.40510,URY,2022,6131,UIS_EST,
OE.5T8.40510,URY,2023,5583,UIS_EST,
OE.5T8.40510,USA,2000,45452,UIS_EST,
OE.5T8.40510,USA,2001,50099,UIS_EST,
OE.5T8.40510,USA,2002,55036,UIS_EST,
OE.5T8.40510,USA,2003,55072,UIS_EST,
OE.5T8.40510,USA,2004,55238,UIS_EST,
OE.5T8.40510,USA,2005,58038,UIS_EST,
OE.5T8.40510,USA,2006,60465,UIS_EST,
OE.5T8.40510,USA,2007,64236,UIS_EST,
OE.5T8.40510,USA,2008,63616,UIS_EST,
OE.5T8.40510,USA,2009,65836,UIS_EST,
OE.5T8.40510,USA,2010,67139,UIS_EST,
OE.5T8.40510,USA,2011,70310,UIS_EST,
OE.5T8.40510,USA,2012,72809,UIS_EST,
OE.5T8.40510,USA,2013,75862,UIS_EST,
OE.5T8.40510,USA,2014,78096,UIS_EST,
OE.5T8.40510,USA,2015,80628,,
OE.5T8.40510,USA,2016,84021,,
OE.5T8.40510,USA,2017,86664,,
OE.5T8.40510,USA,2018,86032,,
OE.5T8.40510,USA,2019,102169,UIS_EST,
OE.5T8.40510,USA,2020,108566,,
OE.5T8.40510,USA,2021,102651,UIS_EST,
OE.5T8.40510,USA,2022,114885,UIS_EST,
OE.5T8.40510,USA,2023,118150,UIS_EST,
OE.5T8.40510,UZB,2000,13943,UIS_EST,
OE.5T8.40510,UZB,2001,11803,UIS_EST,
OE.5T8.40510,UZB,2002,13402,UIS_EST,
OE.5T8.40510,UZB,2003,13092,UIS_EST,
OE.5T8.40510,UZB,2004,17538,UIS_EST,
OE.5T8.40510,UZB,2005,23502,UIS_EST,
OE.5T8.40510,UZB,2006,29312,UIS_EST,
OE.5T8.40510,UZB,2007,32064,UIS_EST,
OE.5T8.40510,UZB,2008,31456,UIS_EST,
OE.5T8.40510,UZB,2009,29065,UIS_EST,
OE.5T8.40510,UZB,2010,24353,UIS_EST,
OE.5T8.40510,UZB,2011,23137,UIS_EST,
OE.5T8.40510,UZB,2012,19167,UIS_EST,
OE.5T8.40510,UZB,2013,20344,UIS_EST,
OE.5T8.40510,UZB,2014,26083,UIS_EST,
OE.5T8.40510,UZB,2015,28042,,
OE.5T8.40510,UZB,2016,32818,,
OE.5T8.40510,UZB,2017,34943,,
OE.5T8.40510,UZB,2018,42254,,
OE.5T8.40510,UZB,2019,52731,UIS_EST,
OE.5T8.40510,UZB,2020,96873,,
OE.5T8.40510,UZB,2021,122146,UIS_EST,
OE.5T8.40510,UZB,2022,141000,UIS_EST,
OE.5T8.40510,UZB,2023,120563,UIS_EST,
OE.5T8.40510,VCT,2000,586,UIS_EST,
OE.5T8.40510,VCT,2001,555,UIS_EST,
OE.5T8.40510,VCT,2002,426,UIS_EST,
OE.5T8.40510,VCT,2003,622,UIS_EST,
OE.5T8.40510,VCT,2004,709,UIS_EST,
OE.5T8.40510,VCT,2005,682,UIS_EST,
OE.5T8.40510,VCT,2006,689,UIS_EST,
OE.5T8.40510,VCT,2007,811,UIS_EST,
OE.5T8.40510,VCT,2008,828,UIS_EST,
OE.5T8.40510,VCT,2009,899,UIS_EST,
OE.5T8.40510,VCT,2010,921,UIS_EST,
OE.5T8.40510,VCT,2011,861,UIS_EST,
OE.5T8.40510,VCT,2012,839,UIS_EST,
OE.5T8.40510,VCT,2013,769,UIS_EST,
OE.5T8.40510,VCT,2014,759,UIS_EST,
OE.5T8.40510,VCT,2015,721,UIS_EST,
OE.5T8.40510,VCT,2016,731,,
OE.5T8.40510,VCT,2017,718,,
OE.5T8.40510,VCT,2018,714,,
OE.5T8.40510,VCT,2019,738,UIS_EST,
OE.5T8.40510,VCT,2020,734,,
OE.5T8.40510,VCT,2021,714,UIS_EST,
OE.5T8.40510,VCT,2022,732,UIS_EST,
OE.5T8.40510,VCT,2023,733,UIS_EST,
OE.5T8.40510,VEN,2000,10792,UIS_EST,
OE.5T8.40510,VEN,2001,11378,UIS_EST,
OE.5T8.40510,VEN,2002,12682,UIS_EST,
OE.5T8.40510,VEN,2003,13470,UIS_EST,
OE.5T8.40510,VEN,2004,12823,UIS_EST,
OE.5T8.40510,VEN,2005,12928,UIS_EST,
OE.5T8.40510,VEN,2006,12682,UIS_EST,
OE.5T8.40510,VEN,2007,15736,UIS_EST,
OE.5T8.40510,VEN,2008,16101,UIS_EST,
OE.5T8.40510,VEN,2009,16585,UIS_EST,
OE.5T8.40510,VEN,2010,17527,UIS_EST,
OE.5T8.40510,VEN,2011,15569,UIS_EST,
OE.5T8.40510,VEN,2012,15638,UIS_EST,
OE.5T8.40510,VEN,2013,15904,UIS_EST,
OE.5T8.40510,VEN,2014,16810,UIS_EST,
OE.5T8.40510,VEN,2015,18823,,
OE.5T8.40510,VEN,2016,18237,,
OE.5T8.40510,VEN,2017,21451,,
OE.5T8.40510,VEN,2018,25087,,
OE.5T8.40510,VEN,2019,29315,UIS_EST,
OE.5T8.40510,VEN,2020,31710,,
OE.5T8.40510,VEN,2021,31663,UIS_EST,
OE.5T8.40510,VEN,2022,34195,UIS_EST,
OE.5T8.40510,VEN,2023,31971,UIS_EST,
OE.5T8.40510,VGB,2000,120,UIS_EST,
OE.5T8.40510,VGB,2001,149,UIS_EST,
OE.5T8.40510,VGB,2002,331,UIS_EST,
OE.5T8.40510,VGB,2003,237,UIS_EST,
OE.5T8.40510,VGB,2004,222,UIS_EST,
OE.5T8.40510,VGB,2005,369,UIS_EST,
OE.5T8.40510,VGB,2006,348,UIS_EST,
OE.5T8.40510,VGB,2007,326,UIS_EST,
OE.5T8.40510,VGB,2008,299,UIS_EST,
OE.5T8.40510,VGB,2009,367,UIS_EST,
OE.5T8.40510,VGB,2010,335,UIS_EST,
OE.5T8.40510,VGB,2011,463,UIS_EST,
OE.5T8.40510,VGB,2012,366,UIS_EST,
OE.5T8.40510,VGB,2013,350,UIS_EST,
OE.5T8.40510,VGB,2014,305,UIS_EST,
OE.5T8.40510,VGB,2015,340,UIS_EST,
OE.5T8.40510,VGB,2016,346,,
OE.5T8.40510,VGB,2017,345,,
OE.5T8.40510,VGB,2018,344,,
OE.5T8.40510,VGB,2019,332,UIS_EST,
OE.5T8.40510,VGB,2020,390,,
OE.5T8.40510,VGB,2021,317,UIS_EST,
OE.5T8.40510,VGB,2022,252,UIS_EST,
OE.5T8.40510,VGB,2023,326,UIS_EST,
OE.5T8.40510,VNM,2000,9309,UIS_EST,
OE.5T8.40510,VNM,2001,10722,UIS_EST,
OE.5T8.40510,VNM,2002,12541,UIS_EST,
OE.5T8.40510,VNM,2003,15232,UIS_EST,
OE.5T8.40510,VNM,2004,16898,UIS_EST,
OE.5T8.40510,VNM,2005,20220,UIS_EST,
OE.5T8.40510,VNM,2006,23614,UIS_EST,
OE.5T8.40510,VNM,2007,28714,UIS_EST,
OE.5T8.40510,VNM,2008,36427,UIS_EST,
OE.5T8.40510,VNM,2009,43811,UIS_EST,
OE.5T8.40510,VNM,2010,47329,UIS_EST,
OE.5T8.40510,VNM,2011,51419,UIS_EST,
OE.5T8.40510,VNM,2012,53446,UIS_EST,
OE.5T8.40510,VNM,2013,56050,UIS_EST,
OE.5T8.40510,VNM,2014,59534,UIS_EST,
OE.5T8.40510,VNM,2015,68109,,
OE.5T8.40510,VNM,2016,82751,,
OE.5T8.40510,VNM,2017,94732,,
OE.5T8.40510,VNM,2018,108443,,
OE.5T8.40510,VNM,2019,125660,UIS_EST,
OE.5T8.40510,VNM,2020,138912,,
OE.5T8.40510,VNM,2021,139051,UIS_EST,
OE.5T8.40510,VNM,2022,134278,UIS_EST,
OE.5T8.40510,VNM,2023,128186,UIS_EST,
OE.5T8.40510,VUT,2000,786,UIS_EST,
OE.5T8.40510,VUT,2001,804,UIS_EST,
OE.5T8.40510,VUT,2002,830,UIS_EST,
OE.5T8.40510,VUT,2003,850,UIS_EST,
OE.5T8.40510,VUT,2004,851,UIS_EST,
OE.5T8.40510,VUT,2005,1128,UIS_EST,
OE.5T8.40510,VUT,2006,1313,UIS_EST,
OE.5T8.40510,VUT,2007,1521,UIS_EST,
OE.5T8.40510,VUT,2008,1736,UIS_EST,
OE.5T8.40510,VUT,2009,1772,UIS_EST,
OE.5T8.40510,VUT,2010,1791,UIS_EST,
OE.5T8.40510,VUT,2011,1810,UIS_EST,
OE.5T8.40510,VUT,2012,1867,UIS_EST,
OE.5T8.40510,VUT,2013,1824,UIS_EST,
OE.5T8.40510,VUT,2014,1805,UIS_EST,
OE.5T8.40510,VUT,2015,1804,UIS_EST,
OE.5T8.40510,VUT,2016,1795,,
OE.5T8.40510,VUT,2017,1795,,
OE.5T8.40510,VUT,2018,1811,,
OE.5T8.40510,VUT,2019,1806,UIS_EST,
OE.5T8.40510,VUT,2020,1803,,
OE.5T8.40510,VUT,2021,1748,UIS_EST,
OE.5T8.40510,VUT,2022,1750,UIS_EST,
OE.5T8.40510,VUT,2023,1755,UIS_EST,
OE.5T8.40510,WB: Africa Eastern and Southern,2000,101235,,
OE.5T8.40510,WB: Africa Eastern and Southern,2001,110604,,
OE.5T8.40510,WB: Africa Eastern and Southern,2002,122682,,
OE.5T8.40510,WB: Africa Eastern and Southern,2003,129245,,
OE.5T8.40510,WB: Africa Eastern and Southern,2004,127951,,
OE.5T8.40510,WB: Africa Eastern and Southern,2005,128595,,
OE.5T8.40510,WB: Africa Eastern and Southern,2006,130677,,
OE.5T8.40510,WB: Africa Eastern and Southern,2007,139156,,
OE.5T8.40510,WB: Africa Eastern and Southern,2008,143201,,
OE.5T8.40510,WB: Africa Eastern and Southern,2009,147464,,
OE.5T8.40510,WB: Africa Eastern and Southern,2010,151934,,
OE.5T8.40510,WB: Africa Eastern and Southern,2011,161657,,
OE.5T8.40510,WB: Africa Eastern and Southern,2012,135771,,
OE.5T8.40510,WB: Africa Eastern and Southern,2013,141112,,
OE.5T8.40510,WB: Africa Eastern and Southern,2014,149220,,
OE.5T8.40510,WB: Africa Eastern and Southern,2015,154170,,
OE.5T8.40510,WB: Africa Eastern and Southern,2016,162930,,
OE.5T8.40510,WB: Africa Eastern and Southern,2017,168518,,
OE.5T8.40510,WB: Africa Eastern and Southern,2018,173276,,
OE.5T8.40510,WB: Africa Eastern and Southern,2019,174857,,
OE.5T8.40510,WB: Africa Eastern and Southern,2020,182455,,
OE.5T8.40510,WB: Africa Eastern and Southern,2021,184678,,
OE.5T8.40510,WB: Africa Eastern and Southern,2022,197507,,
OE.5T8.40510,WB: Africa Eastern and Southern,2023,216282,,
OE.5T8.40510,WB: Africa Western and Central,2000,103722,,
OE.5T8.40510,WB: Africa Western and Central,2001,109350,,
OE.5T8.40510,WB: Africa Western and Central,2002,116839,,
OE.5T8.40510,WB: Africa Western and Central,2003,129689,,
OE.5T8.40510,WB: Africa Western and Central,2004,134076,,
OE.5T8.40510,WB: Africa Western and Central,2005,142172,,
OE.5T8.40510,WB: Africa Western and Central,2006,149526,,
OE.5T8.40510,WB: Africa Western and Central,2007,154878,,
OE.5T8.40510,WB: Africa Western and Central,2008,161368,,
OE.5T8.40510,WB: Africa Western and Central,2009,170597,,
OE.5T8.40510,WB: Africa Western and Central,2010,178759,,
OE.5T8.40510,WB: Africa Western and Central,2011,190347,,
OE.5T8.40510,WB: Africa Western and Central,2012,190582,,
OE.5T8.40510,WB: Africa Western and Central,2013,193773,,
OE.5T8.40510,WB: Africa Western and Central,2014,221259,,
OE.5T8.40510,WB: Africa Western and Central,2015,241157,,
OE.5T8.40510,WB: Africa Western and Central,2016,252864,,
OE.5T8.40510,WB: Africa Western and Central,2017,249780,,
OE.5T8.40510,WB: Africa Western and Central,2018,245583,,
OE.5T8.40510,WB: Africa Western and Central,2019,259296,,
OE.5T8.40510,WB: Africa Western and Central,2020,281823,,
OE.5T8.40510,WB: Africa Western and Central,2021,307267,,
OE.5T8.40510,WB: Africa Western and Central,2022,340848,,
OE.5T8.40510,WB: Africa Western and Central,2023,387236,,
OE.5T8.40510,WB: Arab World,2000,187786,,
OE.5T8.40510,WB: Arab World,2001,197011,,
OE.5T8.40510,WB: Arab World,2002,211838,,
OE.5T8.40510,WB: Arab World,2003,222340,,
OE.5T8.40510,WB: Arab World,2004,223581,,
OE.5T8.40510,WB: Arab World,2005,226529,,
OE.5T8.40510,WB: Arab World,2006,236296,,
OE.5T8.40510,WB: Arab World,2007,240886,,
OE.5T8.40510,WB: Arab World,2008,257667,,
OE.5T8.40510,WB: Arab World,2009,274052,,
OE.5T8.40510,WB: Arab World,2010,294521,,
OE.5T8.40510,WB: Arab World,2011,317608,,
OE.5T8.40510,WB: Arab World,2012,343885,,
OE.5T8.40510,WB: Arab World,2013,366532,,
OE.5T8.40510,WB: Arab World,2014,414357,,
OE.5T8.40510,WB: Arab World,2015,445380,,
OE.5T8.40510,WB: Arab World,2016,488165,,
OE.5T8.40510,WB: Arab World,2017,495370,,
OE.5T8.40510,WB: Arab World,2018,524387,,
OE.5T8.40510,WB: Arab World,2019,552426,,
OE.5T8.40510,WB: Arab World,2020,590863,,
OE.5T8.40510,WB: Arab World,2021,621588,,
OE.5T8.40510,WB: Arab World,2022,649461,,
OE.5T8.40510,WB: Arab World,2023,664274,,
OE.5T8.40510,WB: Caribbean small states,2000,19075,,
OE.5T8.40510,WB: Caribbean small states,2001,19919,,
OE.5T8.40510,WB: Caribbean small states,2002,20152,,
OE.5T8.40510,WB: Caribbean small states,2003,22946,,
OE.5T8.40510,WB: Caribbean small states,2004,23828,,
OE.5T8.40510,WB: Caribbean small states,2005,22967,,
OE.5T8.40510,WB: Caribbean small states,2006,22567,,
OE.5T8.40510,WB: Caribbean small states,2007,23133,,
OE.5T8.40510,WB: Caribbean small states,2008,22855,,
OE.5T8.40510,WB: Caribbean small states,2009,23627,,
OE.5T8.40510,WB: Caribbean small states,2010,22590,,
OE.5T8.40510,WB: Caribbean small states,2011,22015,,
OE.5T8.40510,WB: Caribbean small states,2012,20901,,
OE.5T8.40510,WB: Caribbean small states,2013,19152,,
OE.5T8.40510,WB: Caribbean small states,2014,18292,,
OE.5T8.40510,WB: Caribbean small states,2015,18815,,
OE.5T8.40510,WB: Caribbean small states,2016,19527,,
OE.5T8.40510,WB: Caribbean small states,2017,20332,,
OE.5T8.40510,WB: Caribbean small states,2018,20603,,
OE.5T8.40510,WB: Caribbean small states,2019,21706,,
OE.5T8.40510,WB: Caribbean small states,2020,22831,,
OE.5T8.40510,WB: Caribbean small states,2021,21947,,
OE.5T8.40510,WB: Caribbean small states,2022,21305,,
OE.5T8.40510,WB: Caribbean small states,2023,21881,,
OE.5T8.40510,WB: Central Europe and the Baltics,2000,81854,,
OE.5T8.40510,WB: Central Europe and the Baltics,2001,90792,,
OE.5T8.40510,WB: Central Europe and the Baltics,2002,95571,,
OE.5T8.40510,WB: Central Europe and the Baltics,2003,105662,,
OE.5T8.40510,WB: Central Europe and the Baltics,2004,104098,,
OE.5T8.40510,WB: Central Europe and the Baltics,2005,110409,,
OE.5T8.40510,WB: Central Europe and the Baltics,2006,121278,,
OE.5T8.40510,WB: Central Europe and the Baltics,2007,127383,,
OE.5T8.40510,WB: Central Europe and the Baltics,2008,136064,,
OE.5T8.40510,WB: Central Europe and the Baltics,2009,145229,,
OE.5T8.40510,WB: Central Europe and the Baltics,2010,154504,,
OE.5T8.40510,WB: Central Europe and the Baltics,2011,164630,,
OE.5T8.40510,WB: Central Europe and the Baltics,2012,169827,,
OE.5T8.40510,WB: Central Europe and the Baltics,2013,169062,,
OE.5T8.40510,WB: Central Europe and the Baltics,2014,168473,,
OE.5T8.40510,WB: Central Europe and the Baltics,2015,168111,,
OE.5T8.40510,WB: Central Europe and the Baltics,2016,170792,,
OE.5T8.40510,WB: Central Europe and the Baltics,2017,176891,,
OE.5T8.40510,WB: Central Europe and the Baltics,2018,177823,,
OE.5T8.40510,WB: Central Europe and the Baltics,2019,162267,,
OE.5T8.40510,WB: Central Europe and the Baltics,2020,173077,,
OE.5T8.40510,WB: Central Europe and the Baltics,2021,176930,,
OE.5T8.40510,WB: Central Europe and the Baltics,2022,162480,,
OE.5T8.40510,WB: Central Europe and the Baltics,2023,151209,,
OE.5T8.40510,WB: Early-demographic dividend,2000,438275,,
OE.5T8.40510,WB: Early-demographic dividend,2001,485823,,
OE.5T8.40510,WB: Early-demographic dividend,2002,539887,,
OE.5T8.40510,WB: Early-demographic dividend,2003,585597,,
OE.5T8.40510,WB: Early-demographic dividend,2004,606809,,
OE.5T8.40510,WB: Early-demographic dividend,2005,643127,,
OE.5T8.40510,WB: Early-demographic dividend,2006,667744,,
OE.5T8.40510,WB: Early-demographic dividend,2007,737536,,
OE.5T8.40510,WB: Early-demographic dividend,2008,804512,,
OE.5T8.40510,WB: Early-demographic dividend,2009,871246,,
OE.5T8.40510,WB: Early-demographic dividend,2010,923981,,
OE.5T8.40510,WB: Early-demographic dividend,2011,960662,,
OE.5T8.40510,WB: Early-demographic dividend,2012,953039,,
OE.5T8.40510,WB: Early-demographic dividend,2013,1005168,,
OE.5T8.40510,WB: Early-demographic dividend,2014,1104295,,
OE.5T8.40510,WB: Early-demographic dividend,2015,1197612,,
OE.5T8.40510,WB: Early-demographic dividend,2016,1317713,,
OE.5T8.40510,WB: Early-demographic dividend,2017,1388635,,
OE.5T8.40510,WB: Early-demographic dividend,2018,1505495,,
OE.5T8.40510,WB: Early-demographic dividend,2019,1673197,,
OE.5T8.40510,WB: Early-demographic dividend,2020,1866221,,
OE.5T8.40510,WB: Early-demographic dividend,2021,1903933,,
OE.5T8.40510,WB: Early-demographic dividend,2022,2135436,,
OE.5T8.40510,WB: Early-demographic dividend,2023,2434289,,
OE.5T8.40510,WB: East Asia & Pacific,2000,478860,,
OE.5T8.40510,WB: East Asia & Pacific,2001,528986,,
OE.5T8.40510,WB: East Asia & Pacific,2002,599101,,
OE.5T8.40510,WB: East Asia & Pacific,2003,670142,,
OE.5T8.40510,WB: East Asia & Pacific,2004,708808,,
OE.5T8.40510,WB: East Asia & Pacific,2005,749655,,
OE.5T8.40510,WB: East Asia & Pacific,2006,763360,,
OE.5T8.40510,WB: East Asia & Pacific,2007,825902,,
OE.5T8.40510,WB: East Asia & Pacific,2008,879099,,
OE.5T8.40510,WB: East Asia & Pacific,2009,962793,,
OE.5T8.40510,WB: East Asia & Pacific,2010,1041189,,
OE.5T8.40510,WB: East Asia & Pacific,2011,1094782,,
OE.5T8.40510,WB: East Asia & Pacific,2012,1129955,,
OE.5T8.40510,WB: East Asia & Pacific,2013,1181664,,
OE.5T8.40510,WB: East Asia & Pacific,2014,1240301,,
OE.5T8.40510,WB: East Asia & Pacific,2015,1308576,,
OE.5T8.40510,WB: East Asia & Pacific,2016,1383761,,
OE.5T8.40510,WB: East Asia & Pacific,2017,1458478,,
OE.5T8.40510,WB: East Asia & Pacific,2018,1546426,,
OE.5T8.40510,WB: East Asia & Pacific,2019,1637288,,
OE.5T8.40510,WB: East Asia & Pacific,2020,1708572,,
OE.5T8.40510,WB: East Asia & Pacific,2021,1598573,,
OE.5T8.40510,WB: East Asia & Pacific,2022,1618411,,
OE.5T8.40510,WB: East Asia & Pacific,2023,1669576,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2000,288441,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2001,322930,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2002,377672,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2003,443689,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2004,484104,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2005,520009,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2006,535932,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2007,590592,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2008,643586,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2009,723537,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2010,804641,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2011,863253,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2012,905440,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2013,954712,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2014,1014085,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2015,1083612,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2016,1157625,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2017,1233961,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2018,1326759,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2019,1419006,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2020,1490683,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2021,1402612,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2022,1419498,,
OE.5T8.40510,WB: East Asia & Pacific (IDA & IBRD),2023,1461679,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2000,288635,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2001,323214,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2002,377923,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2003,444229,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2004,485096,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2005,521170,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2006,536939,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2007,592290,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2008,645626,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2009,725527,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2010,806435,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2011,864457,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2012,906491,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2013,955908,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2014,1015300,,
OE.5T8.40510,WB: East Asia & Pacific (excluding high income),2015,1084935,,
